chain,plu,product_name,status,rank,recipe_id,recipe_title,score,missing_components,extra_components,missing_recipe_ingredients,mixed_ingredient_groups,review_reasons,source_url
perekrestok,4437080,"Блинчики с ветчиной и сыром Перекрёсток Select, 240г",matched,3,foodru_102304,Завтрак из омлетного блина с ветчиной и сыром,0.8898,,omelette,,,extra_recipe_components,https://food.ru/recipes/102304-zavtrak-iz-omletnogo-blina-s-vetchinoi-i-syrom-1643448028
perekrestok,4437243,"Клаб Сэндвич двойной с ветчиной и сыром Перекрёсток Select, 190г",matched,1,foodru_386,Бутерброды с ветчиной и сыром,1.0,,,,,,https://food.ru/recipes/386-buterbrody-s-vetchinoi-i-syrom
perekrestok,4437243,"Клаб Сэндвич двойной с ветчиной и сыром Перекрёсток Select, 190г",matched,2,foodru_25587,Сэндвич с ветчиной и сыром,1.0,,,,,,https://food.ru/recipes/25587-sendvich-s-vetchinoi-i-syrom
perekrestok,4437243,"Клаб Сэндвич двойной с ветчиной и сыром Перекрёсток Select, 190г",matched,3,foodru_1981,Клаб-сэндвич с ветчиной,0.7944,,,,,,https://food.ru/recipes/1981-klab-sendvich-s-vetchinoi
perekrestok,4437462,"Мясо по-французски с курицей и шампиньонами Перекрёсток Select, 190г",matched,1,foodru_101164,Мясо по-французски из куриного бедра с шампиньонами,0.9365,,,,,,https://food.ru/recipes/101164-mjaso-po-francuzski-iz-kurinogo-bedra-s-shampinonami
perekrestok,4437462,"Мясо по-французски с курицей и шампиньонами Перекрёсток Select, 190г",matched,2,foodru_59120,Курица по-французски с шампиньонами,0.8231,meat,,,,"dish_family_unconfirmed, missing_named_components",https://food.ru/recipes/59120-kurica-po-francuzski-s-shampinonami
perekrestok,4437462,"Мясо по-французски с курицей и шампиньонами Перекрёсток Select, 190г",matched,3,foodru_101113,Мясо по-французски из куриного филе,0.8151,mushroom,,mushroom,,"dish_family_unconfirmed, missing_named_components, named_ingredient_unconfirmed",https://food.ru/recipes/101113-mjaso-po-francuzski-iz-kurinogo-file
perekrestok,4437477,"Блинчики с мясом Перекрёсток Select, 240г",matched,1,foodru_15241,Блины с мясом,1.0,,,,,,https://food.ru/recipes/15241-bliny-s-mjasom
perekrestok,4437477,"Блинчики с мясом Перекрёсток Select, 240г",matched,2,foodru_139,Блинчики с мясом,1.0,,,,,,https://food.ru/recipes/139-blinchiki-s-mjasom
perekrestok,4437477,"Блинчики с мясом Перекрёсток Select, 240г",matched,3,foodru_134226,Сытные блины с мясной начинкой,1.0,,,,,,https://food.ru/recipes/134226-sytnye-bliny-s-mjasnoi-nachinkoi
perekrestok,4437971,"Борщ с говядиной Перекрёсток Select, 270г",matched,1,foodru_3047,Борщ с говядиной,1.0,,,,,,https://food.ru/recipes/3047-borshch-s-govjadinoi
perekrestok,4437971,"Борщ с говядиной Перекрёсток Select, 270г",matched,2,foodru_124275,Борщ классический из говядины,1.0,,,,,,https://food.ru/recipes/124275-borshch-klassicheskii-iz-goviadiny-1646066452
perekrestok,4437971,"Борщ с говядиной Перекрёсток Select, 270г",matched,3,foodru_1381,Классический борщ,0.6504,,,,,low_name_score,https://food.ru/recipes/1381-klassicheskii-borshch
perekrestok,4438005,Блинчики с мясом Перекрёсток Select 160г,matched,1,foodru_15241,Блины с мясом,1.0,,,,,,https://food.ru/recipes/15241-bliny-s-mjasom
perekrestok,4438005,Блинчики с мясом Перекрёсток Select 160г,matched,2,foodru_139,Блинчики с мясом,1.0,,,,,,https://food.ru/recipes/139-blinchiki-s-mjasom
perekrestok,4438005,Блинчики с мясом Перекрёсток Select 160г,matched,3,foodru_134226,Сытные блины с мясной начинкой,1.0,,,,,,https://food.ru/recipes/134226-sytnye-bliny-s-mjasnoi-nachinkoi
perekrestok,4438329,"Блинчики с мясом Перекрёсток Select, 400г",matched,1,foodru_15241,Блины с мясом,1.0,,,,,,https://food.ru/recipes/15241-bliny-s-mjasom
perekrestok,4438329,"Блинчики с мясом Перекрёсток Select, 400г",matched,2,foodru_139,Блинчики с мясом,1.0,,,,,,https://food.ru/recipes/139-blinchiki-s-mjasom
perekrestok,4438329,"Блинчики с мясом Перекрёсток Select, 400г",matched,3,foodru_134226,Сытные блины с мясной начинкой,1.0,,,,,,https://food.ru/recipes/134226-sytnye-bliny-s-mjasnoi-nachinkoi
perekrestok,4438505,"Салат сырный Перекрёсток Select, 170г",review,1,foodru_103710,ПП салат с сыром,1.0,,,,,unexpected_protein_in_ingredients,https://food.ru/recipes/103710-pp-salat-s-syrom
perekrestok,4438505,"Салат сырный Перекрёсток Select, 170г",review,2,foodru_44106,Сырный салат,1.0,,,,,unexpected_protein_in_ingredients,https://food.ru/recipes/44106-syrnyi-salat
perekrestok,4438505,"Салат сырный Перекрёсток Select, 170г",review,3,foodru_103757,ПП салат с брынзой,1.0,,,,,unexpected_protein_in_ingredients,https://food.ru/recipes/103757-pp-salat-s-brynzoi
perekrestok,4438506,"Винегрет овощной с маслом Перекрёсток Select, 170г",matched,1,foodru_207474,Винегрет с овощами на оливковом масле,0.9249,,,,,,https://food.ru/recipes/207474-vinegret-s-ovoshchami-na-olivkovom-masle-1706008749
perekrestok,4438506,"Винегрет овощной с маслом Перекрёсток Select, 170г",matched,2,foodru_105915,Винегрет с маслинами,0.7896,,,,,,https://food.ru/recipes/105915-vinegret-s-maslinami
perekrestok,4438506,"Винегрет овощной с маслом Перекрёсток Select, 170г",matched,3,foodru_269490,Винегрет с кунжутным маслом,0.7032,,kunzhut,,,"extra_recipe_components, low_name_score",https://food.ru/recipes/269490-vinegret-s-kunzhutnym-maslom-1766249916
perekrestok,4438507,Салат Оливье Перекрёсток Select 170г,matched,1,foodru_59226,Классический салат оливье,1.0,,,,,,https://food.ru/recipes/59226-klassicheskii-salat-olive
perekrestok,4438507,Салат Оливье Перекрёсток Select 170г,matched,2,foodru_96382,Нежный салат «Оливье»,1.0,,,,,,https://food.ru/recipes/96382-nezhnyi-salat-olive
perekrestok,4438507,Салат Оливье Перекрёсток Select 170г,matched,3,foodru_178788,Салат оливье с вареной говядиной и соленым огурцом,0.8433,,"beef, cucumber, sole, vare",,,extra_recipe_components,https://food.ru/recipes/178788-salat-olive-s-goviadinoi-i-solionym-ogurtsom-1690901910
perekrestok,4438509,Салат с копчёной курицей-яблоками-орехами-сельдереем Перекрёсток Select 170г,review,1,foodru_87550,Салат из копченой курицы с сельдереем,0.7048,"apple, nuts",,"apple, nuts",,"missing_named_components, named_ingredient_unconfirmed, low_name_score",https://food.ru/recipes/87550-salat-iz-kopchenoi-kuricy-s-seldereem
perekrestok,4438509,Салат с копчёной курицей-яблоками-орехами-сельдереем Перекрёсток Select 170г,review,2,foodru_271808,"Салат с копченой курицей, картофелем и сельдереем",0.6686,"apple, nuts",potato,"apple, nuts",,"missing_named_components, extra_recipe_components, named_ingredient_unconfirmed, low_name_score",https://food.ru/recipes/271808-salat-s-kopchenoi-kuricei-kartofelem-i-seldereem
perekrestok,4438509,Салат с копчёной курицей-яблоками-орехами-сельдереем Перекрёсток Select 170г,review,3,foodru_129309,Рулетики из баклажанов с ореховой начинкой,0.2189,"apple, chicken, herring, kopche, salad","baklazhan, ruletik","apple, chicken, herring",,"dish_family_unconfirmed, missing_named_components, extra_recipe_components, named_ingredient_unconfirmed, protein_unconfirmed_in_ingredients, low_name_score",https://food.ru/recipes/129309-ruletiki-iz-baklazhan-s-orekhovoi-nachinkoi-1647332915
perekrestok,4438510,Салат Оливье с говядиной Перекрёсток Select 170г,matched,1,foodru_2160,Оливье с говядиной,0.8133,,,,,,https://food.ru/recipes/2160-olive-s-govjadinoi
perekrestok,4438510,Салат Оливье с говядиной Перекрёсток Select 170г,matched,2,foodru_178788,Салат оливье с вареной говядиной и соленым огурцом,0.8734,,"cucumber, sole, vare",,,extra_recipe_components,https://food.ru/recipes/178788-salat-olive-s-goviadinoi-i-solionym-ogurtsom-1690901910
perekrestok,4438510,Салат Оливье с говядиной Перекрёсток Select 170г,matched,3,foodru_132012,"Салат оливье с перепелиными яйцами, абрикосами и говядиной",0.8679,,"aicam, apricot, perepeli",,,extra_recipe_components,https://food.ru/recipes/132012-salat-olive-s-perepelinymi-jaicami-abrikosami-i-govjadinoi
perekrestok,4438649,"Суп куриный с фрикадельками Перекрёсток Select, 280г",matched,1,foodru_88695,Суп с куриными фрикадельками,1.0,,,,,,https://food.ru/recipes/88695-sup-s-kurinymi-frikadelkami
perekrestok,4438649,"Суп куриный с фрикадельками Перекрёсток Select, 280г",matched,2,foodru_107705,Суп с куриными фрикадельками,1.0,,,,,,https://food.ru/recipes/107705-sup-s-kurinymi-frikadelkami-1644245454
perekrestok,4438649,"Суп куриный с фрикадельками Перекрёсток Select, 280г",matched,3,foodru_59525,Куриный суп с домашней лапшой,0.588,meatball,noodles,,,"missing_named_components, extra_recipe_components, low_name_score",https://food.ru/recipes/59525-kurinyi-sup-s-domashnei-lapshoi
perekrestok,4438651,"Котлета из говядины с соусом из белых грибов и картофельным пюре Перекрёсток Select, 280г",review,1,foodru_102098,Картофельное пюре с говядиной и грибами,0.7417,"belyh, cutlet, sauce",,,,"dish_family_unconfirmed, missing_named_components",https://food.ru/recipes/102098-kartofelnoe-piure-s-govjadinoi-i-gribami
perekrestok,4438651,"Котлета из говядины с соусом из белых грибов и картофельным пюре Перекрёсток Select, 280г",review,2,foodru_110445,Котлеты «Сочные» с картофельным пюре,0.6106,"belyh, mushroom, sauce",,"mushroom, potato",,"missing_named_components, named_ingredient_unconfirmed, low_name_score",https://food.ru/recipes/110445-kotlety-sochnye-s-kartofelnym-piure-1644669917
